e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_CountLineBlank,m_AvgCyclomatic,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLineCode,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountStmt,md_SumCyclomaticModified,bug
5.288267,2.197225,5.521461,2.079442,1.386294,1.791759,1.791759,2.639057,3.135494,1.098612,1.098612,1.098612,2.70805,3.178054,3.258097,4.820282,1.94591,4.65396,3.258097,1.791759,3.951244,1.791759,5.521461,0.693147,3.89182,2.639057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
6.142037,3.218876,4.718499,1.609438,1.098612,1.386294,1.791759,1.791759,1.791759,0.693147,0.693147,0.693147,1.791759,1.94591,2.302585,4.276666,1.386294,3.583519,2.197225,1.386294,2.564949,1.386294,4.718499,0.693147,2.70805,1.791759,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,1
4.736198,2.079442,3.988984,1.386294,0.693147,0.0,0.0,0.0,2.397895,0.0,0.0,0.0,0.0,0.693147,0.0,3.465736,0.0,2.564949,0.0,0.0,2.397895,0.0,3.988984,0.693147,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1
4.736198,2.639057,2.995732,1.098612,0.693147,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.693147,0.0,2.397895,0.0,1.94591,0.0,0.0,1.609438,0.0,2.995732,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
6.896694,1.791759,5.549076,1.386294,1.386294,1.791759,1.791759,2.639057,3.091042,1.098612,1.098612,1.098612,2.70805,3.178054,3.258097,4.828314,1.94591,4.718499,3.258097,1.791759,4.077537,1.791759,5.549076,0.693147,3.89182,2.639057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,0
5.549076,2.397895,6.426488,2.995732,2.833213,2.70805,2.890372,3.806662,4.143135,1.609438,1.609438,1.609438,3.871201,4.727388,5.043425,4.770685,2.833213,6.084499,4.882802,2.70805,5.17615,2.484907,6.426488,0.693147,5.497168,3.806662,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0
5.288267,1.386294,4.143135,1.609438,1.098612,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.693147,0.0,4.007333,0.0,1.791759,0.0,0.0,1.386294,0.0,4.143135,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
5.743003,4.110874,7.002156,2.70805,2.639057,2.079442,4.127134,4.727388,4.682131,1.098612,1.098612,1.098612,4.962845,4.882802,5.587249,5.598422,2.70805,6.583409,5.337538,2.079442,5.198497,3.931826,7.002156,0.693147,5.826,4.727388,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,1.098612,0.0,1.609438,0.0,0.0,2.197225,1.386294,0.0,0.0,0.0,2.197225,1.386294,0.693147,1
4.736198,1.098612,5.023881,1.386294,1.386294,1.098612,2.197225,2.302585,2.995732,0.693147,0.693147,0.693147,2.302585,2.70805,2.079442,4.382027,1.098612,3.988984,2.079442,1.098612,3.295837,2.197225,5.023881,0.693147,3.091042,2.302585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.142037,3.135494,4.430817,1.791759,0.693147,0.693147,1.098612,1.098612,2.079442,0.693147,0.693147,0.693147,1.098612,1.609438,1.098612,4.094345,0.693147,2.890372,1.098612,0.693147,2.484907,1.098612,4.430817,0.693147,1.94591,1.098612,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
2.772589,2.079442,5.153292,1.386294,0.693147,1.386294,1.791759,2.197225,2.397895,0.693147,0.693147,0.693147,2.197225,2.197225,2.890372,4.543295,1.386294,4.248495,2.70805,1.386294,3.433987,1.791759,5.153292,0.693147,3.135494,2.197225,0.693147,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.693147,0.0,0.693147,1.386294,0.693147,0.693147,0.0,0.0,1.386294,0.693147,0.693147,0
4.804021,0.693147,5.129899,1.94591,1.94591,1.386294,1.94591,2.397895,3.044522,0.693147,0.693147,0.693147,2.397895,2.639057,2.944439,4.430817,1.386294,4.189655,2.772589,1.386294,3.135494,1.94591,5.129899,1.098612,3.367296,2.397895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,1
4.736198,1.609438,4.418841,1.791759,1.609438,1.098612,1.609438,1.94591,2.639057,0.693147,0.693147,0.693147,1.94591,2.397895,2.197225,3.332205,1.098612,3.7612,2.197225,1.098612,3.044522,1.609438,4.418841,0.693147,2.944439,1.94591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1
4.955827,1.609438,5.831882,1.609438,1.098612,2.302585,2.564949,3.258097,3.73767,1.386294,1.386294,1.386294,3.332205,3.951244,4.290459,4.317488,2.397895,5.420535,4.127134,2.302585,4.60517,2.079442,5.831882,0.693147,4.727388,3.258097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.068904,2.302585,4.442651,1.791759,1.098612,0.693147,0.693147,0.693147,1.791759,0.693147,0.693147,0.693147,0.693147,1.791759,2.079442,3.951244,0.693147,3.367296,1.791759,0.693147,2.484907,0.693147,4.442651,0.693147,2.397895,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,1
5.288267,2.564949,5.123964,1.791759,1.791759,1.386294,1.94591,2.397895,3.044522,0.693147,0.693147,0.693147,2.397895,2.639057,2.944439,4.430817,1.386294,4.174387,2.772589,1.386294,3.091042,1.94591,5.123964,1.098612,3.367296,2.397895,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1
4.941642,3.850148,4.189655,1.098612,0.693147,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.693147,0.0,4.025352,0.0,1.94591,0.0,0.0,1.609438,0.0,4.189655,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,3.828641,0.0,0.0,0.0,0.0,0.0,0.0,3.850148,0.0,0.0,1
5.866468,3.178054,5.056246,0.693147,0.693147,1.609438,1.386294,1.94591,2.564949,1.098612,1.098612,1.098612,1.94591,2.944439,2.833213,4.127134,1.609438,4.430817,2.484907,1.609438,3.912023,1.386294,5.056246,0.693147,3.401197,1.94591,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,2.079442,0.0,0.0,1.791759,0.0,2.302585,0.0,0.0,0
5.288267,2.70805,4.127134,1.386294,1.098612,0.0,0.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.693147,0.0,4.007333,0.0,1.791759,0.0,0.0,1.386294,0.0,4.127134,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.219508,1.386294,4.276666,1.386294,1.098612,1.098612,1.098612,1.386294,2.397895,0.693147,0.693147,0.693147,1.386294,2.397895,2.197225,3.044522,1.098612,3.73767,1.94591,1.098612,3.178054,1.098612,4.276666,0.693147,2.833213,1.386294,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,0.693147,0.0,1.386294,0.0,0.0,0
4.955827,1.609438,4.543295,1.94591,1.386294,0.693147,1.098612,1.098612,2.302585,0.693147,0.693147,0.693147,1.098612,1.386294,1.609438,4.127134,0.693147,3.178054,1.386294,0.693147,2.639057,1.098612,4.543295,0.693147,1.94591,1.098612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.406719,2.639057,5.252273,2.564949,2.302585,1.791759,2.079442,2.302585,2.944439,1.098612,1.098612,1.098612,2.397895,2.70805,3.465736,4.356709,1.791759,4.574711,3.332205,1.791759,3.663562,1.609438,5.257495,0.693147,3.73767,2.302585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,1
4.955827,1.098612,5.135798,1.098612,0.693147,1.098612,1.791759,2.079442,2.397895,0.693147,0.693147,0.693147,2.079442,2.197225,2.833213,4.543295,1.098612,4.204693,2.639057,1.098612,3.433987,1.791759,5.135798,0.693147,3.091042,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.823046,1.609438,4.65396,2.70805,1.386294,1.098612,1.098612,1.386294,2.079442,0.693147,1.098612,0.693147,1.609438,2.079442,2.197225,4.143135,1.386294,3.583519,1.791759,1.098612,2.995732,1.098612,4.65396,0.693147,2.564949,1.386294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,1.098612,0.0,0.0,1.098612,0.0,1.098612,0.693147,0.0,0
5.976351,3.496508,5.802118,3.178054,2.833213,1.609438,2.944439,3.332205,3.610918,0.693147,0.693147,0.693147,3.332205,3.7612,4.189655,4.564348,1.609438,5.298317,4.007333,1.609438,4.26268,2.70805,5.802118,0.693147,4.574711,3.332205,0.0,0.0,1.098612,,0.0,0.0,0.0,1.098612,0.0,1.609438,0.0,0.0,2.079442,1.609438,0.0,,0.0,1.94591,1.609438,1.098612,1
4.736198,1.098612,6.52503,3.496508,1.791759,2.079442,3.555348,4.127134,4.248495,1.098612,1.098612,1.098612,4.189655,4.521789,4.867534,5.332719,2.197225,6.011267,4.736198,2.079442,4.983607,3.258097,6.526495,0.693147,5.32301,4.127134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.866468,2.397895,6.122493,2.197225,2.079442,2.079442,3.367296,3.78419,3.828641,1.098612,1.098612,1.098612,3.871201,3.988984,4.615121,4.89784,2.484907,5.627621,4.521789,2.079442,4.543295,2.944439,6.122493,0.693147,4.976734,3.78419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.736198,2.079442,5.648974,2.639057,2.197225,1.609438,3.295837,3.401197,3.610918,0.693147,0.693147,0.693147,3.526361,3.688879,3.850148,4.343805,1.791759,5.147494,3.7612,1.609438,4.219508,2.995732,5.648974,0.693147,4.406719,3.401197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,,0.0,0.0,,0.0,,0.0,0.0,1
4.941642,3.850148,4.356709,1.098612,1.098612,0.0,0.0,0.0,2.197225,0.0,0.0,0.0,0.0,0.693147,0.0,4.043051,0.0,2.639057,0.0,0.0,2.484907,0.0,4.356709,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,3.828641,0.0,0.0,0.0,0.0,0.0,0.0,3.850148,0.0,0.0,1
4.521789,1.609438,5.774552,2.484907,2.197225,1.791759,2.302585,3.218876,3.637586,1.098612,1.098612,1.098612,3.258097,3.871201,4.025352,4.394449,1.94591,5.32301,3.871201,1.791759,4.564348,2.302585,5.774552,0.693147,4.553877,3.218876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.521789,1.098612,4.955827,1.94591,0.693147,1.386294,1.609438,2.079442,2.639057,0.693147,0.693147,0.693147,2.079442,2.397895,2.890372,4.26268,1.386294,4.077537,2.772589,1.386294,3.091042,1.609438,4.955827,0.693147,3.258097,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.736198,1.94591,4.820282,1.386294,1.386294,1.386294,1.94591,2.397895,2.944439,0.693147,0.693147,0.693147,2.397895,2.639057,2.944439,3.663562,1.386294,4.219508,2.772589,1.386294,3.218876,1.94591,4.820282,1.098612,3.367296,2.397895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1
4.521789,1.098612,4.955827,1.94591,0.693147,1.386294,1.609438,2.079442,2.639057,0.693147,0.693147,0.693147,2.079442,2.397895,2.890372,4.26268,1.386294,4.077537,2.772589,1.386294,3.091042,1.609438,4.955827,0.693147,3.258097,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.941642,3.850148,4.189655,1.386294,0.693147,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.693147,0.0,4.025352,0.0,1.94591,0.0,0.0,1.609438,0.0,4.189655,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,3.828641,0.0,0.0,0.0,0.0,0.0,0.0,3.850148,0.0,0.0,1
4.736198,2.639057,2.995732,1.098612,0.693147,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.693147,0.0,2.397895,0.0,1.94591,0.0,0.0,1.609438,0.0,2.995732,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.85203,2.70805,4.890349,2.302585,1.098612,0.693147,1.791759,1.791759,2.397895,0.693147,0.693147,0.693147,1.791759,1.94591,1.609438,4.521789,0.693147,3.465736,1.609438,0.693147,2.772589,1.791759,4.890349,0.693147,2.397895,1.791759,0.0,0.693147,0.693147,0.693147,0.0,0.0,0.0,0.693147,1.098612,0.693147,2.197225,0.0,1.791759,0.693147,0.0,1.098612,0.693147,2.70805,1.386294,0.693147,0
4.875197,3.663562,6.704414,3.806662,3.465736,2.079442,3.931826,4.343805,4.51086,0.693147,1.098612,0.693147,4.51086,4.867534,5.003946,5.402677,2.564949,6.226537,4.867534,2.079442,5.267858,3.688879,6.704414,1.098612,5.556828,4.343805,0.0,1.609438,1.609438,1.791759,,0.0,,1.609438,1.609438,1.94591,2.70805,0.0,2.995732,1.609438,0.0,1.791759,1.609438,3.663562,2.197225,1.609438,0
5.181784,1.791759,4.795791,2.70805,1.098612,0.0,0.0,0.0,2.70805,0.0,0.0,0.0,0.0,2.639057,0.0,4.51086,0.0,2.833213,0.0,0.0,2.70805,0.0,4.795791,0.693147,2.639057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0
5.068904,2.302585,4.543295,1.609438,1.098612,0.693147,1.386294,1.386294,2.397895,0.693147,0.693147,0.693147,1.386294,2.484907,0.0,4.174387,0.693147,2.995732,0.0,0.693147,2.890372,1.386294,4.543295,0.693147,2.484907,1.386294,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,0
4.736198,2.079442,3.988984,1.386294,0.693147,0.0,0.0,0.0,2.397895,0.0,0.0,0.0,0.0,0.693147,0.0,3.465736,0.0,2.564949,0.0,0.0,2.397895,0.0,3.988984,0.693147,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1
5.288267,1.791759,6.124683,3.496508,3.332205,2.70805,2.944439,3.73767,3.7612,1.609438,1.609438,1.609438,3.78419,4.143135,4.804021,4.330733,2.833213,5.828946,4.584967,2.70805,4.795791,2.397895,6.124683,0.693147,5.075174,3.73767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
5.288267,2.484907,5.252273,2.197225,1.94591,2.079442,2.70805,2.890372,2.833213,1.098612,1.098612,1.098612,2.890372,3.091042,3.555348,4.369448,2.079442,4.574711,3.465736,2.079442,3.663562,2.197225,5.252273,0.693147,3.970292,2.890372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1
4.624973,1.609438,6.37332,3.465736,2.890372,1.94591,3.332205,4.043051,4.060443,1.098612,1.098612,1.098612,4.158883,4.025352,4.718499,5.181784,2.079442,5.863631,4.532599,1.94591,4.691348,3.332205,6.37332,0.693147,4.997212,4.043051,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1
4.955827,1.609438,5.451038,2.995732,2.564949,2.079442,2.302585,2.944439,3.295837,1.098612,1.098612,1.098612,2.995732,3.496508,3.555348,4.317488,2.197225,4.890349,3.526361,2.079442,4.077537,2.302585,5.451038,0.693147,4.189655,2.944439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.820282,2.197225,4.430817,2.302585,1.609438,0.693147,0.693147,0.693147,1.791759,0.693147,0.693147,0.693147,0.693147,1.098612,1.386294,4.077537,0.693147,3.044522,1.386294,0.693147,2.639057,0.693147,4.430817,0.693147,1.791759,0.693147,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,1.386294,0.693147,0.0,1.098612,0.0,1.609438,0.693147,0.0,0
4.941642,3.850148,4.356709,1.098612,1.098612,0.0,0.0,0.0,2.197225,0.0,0.0,0.0,0.0,0.693147,0.0,4.043051,0.0,2.639057,0.0,0.0,2.484907,0.0,4.356709,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,3.828641,0.0,0.0,0.0,0.0,0.0,0.0,3.850148,0.0,0.0,1
5.288267,1.386294,4.143135,1.609438,1.098612,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.693147,0.0,4.007333,0.0,1.791759,0.0,0.0,1.386294,0.0,4.143135,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
5.288267,2.397895,4.248495,1.386294,1.386294,0.0,0.0,0.0,2.079442,0.0,0.0,0.0,0.0,0.693147,0.0,4.025352,0.0,2.079442,0.0,0.0,1.791759,0.0,4.248495,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
6.142037,2.564949,5.043425,1.791759,1.791759,1.098612,2.197225,2.302585,3.091042,0.693147,0.693147,0.693147,2.302585,2.639057,2.079442,4.430817,1.098612,3.931826,2.079442,1.098612,3.178054,2.197225,5.043425,0.693147,3.044522,2.302585,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,,0.0,1.609438,0.0,,0.0,0.0,,0.0,1.098612,,0.0,1
5.288267,2.639057,4.574711,1.94591,1.791759,0.693147,0.693147,0.693147,2.397895,0.693147,0.693147,0.693147,0.693147,1.791759,1.609438,4.143135,0.693147,3.218876,1.098612,0.693147,2.833213,0.693147,4.574711,0.693147,2.079442,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.941642,3.850148,4.356709,1.386294,1.098612,0.0,0.0,0.0,2.197225,0.0,0.0,0.0,0.0,0.693147,0.0,4.043051,0.0,2.639057,0.0,0.0,2.484907,0.0,4.356709,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,3.828641,0.0,0.0,0.0,0.0,0.0,0.0,3.850148,0.0,0.0,0
4.219508,2.772589,5.293305,1.791759,1.098612,1.386294,1.791759,2.397895,2.302585,1.098612,1.098612,1.098612,2.397895,2.639057,3.610918,4.564348,1.386294,4.553877,3.332205,1.386294,3.367296,1.791759,5.293305,0.693147,3.713572,2.397895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,1
3.401197,1.098612,3.951244,1.609438,1.386294,0.693147,1.609438,1.609438,1.94591,0.693147,0.693147,0.693147,1.609438,1.791759,2.079442,2.890372,0.693147,3.367296,1.609438,0.693147,2.484907,1.609438,3.951244,0.693147,2.302585,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.918894,0.693147,4.983607,0.693147,0.693147,1.386294,1.609438,2.079442,2.639057,0.693147,0.693147,0.693147,2.079442,2.397895,2.890372,4.276666,1.386294,4.127134,2.772589,1.386294,3.218876,1.609438,4.983607,0.693147,3.258097,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.804021,2.833213,6.393591,3.555348,2.995732,1.94591,3.332205,4.060443,4.060443,1.098612,1.098612,1.098612,4.174387,4.043051,4.75359,5.181784,2.079442,5.897154,4.564348,1.94591,4.70953,3.332205,6.393591,0.693147,5.023881,4.060443,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.693147,1.609438,0.0,0.0,2.564949,1.386294,0.0,1.098612,0.0,2.564949,1.609438,0.693147,1
4.736198,2.197225,5.288267,1.609438,0.693147,1.386294,1.791759,2.397895,2.302585,1.098612,1.098612,1.098612,2.397895,2.639057,3.583519,4.564348,1.386294,4.543295,3.332205,1.386294,3.367296,1.791759,5.288267,0.693147,3.713572,2.397895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1
2.944439,3.89182,5.777652,0.693147,0.693147,2.302585,2.564949,3.258097,3.713572,1.386294,1.386294,1.386294,3.332205,3.828641,4.204693,4.276666,2.397895,5.356586,4.110874,2.302585,4.521789,2.079442,5.777652,0.693147,4.663439,3.258097,0.693147,0.0,0.693147,1.609438,0.0,0.0,0.0,0.693147,0.693147,0.0,0.0,0.693147,1.609438,0.0,0.693147,1.098612,0.0,2.197225,0.693147,0.693147,0
5.288267,1.098612,4.174387,1.098612,1.098612,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.693147,0.0,4.007333,0.0,2.079442,0.0,0.0,1.791759,0.0,4.174387,0.693147,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.142037,4.532599,6.49224,3.433987,1.609438,2.079442,3.526361,4.094345,4.219508,1.098612,1.098612,1.098612,4.158883,4.488636,4.844187,5.308268,2.197225,5.97381,4.70953,2.079442,4.927254,3.218876,6.493754,0.693147,5.293305,4.094345,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.218876,0.0,,0.0,0.0,,0.0,3.044522,0.0,0.0,1
4.997212,2.639057,5.225747,1.609438,0.693147,1.386294,1.94591,2.302585,2.484907,0.693147,0.693147,0.693147,2.302585,2.302585,2.944439,4.624973,1.386294,4.304065,2.772589,1.386294,3.465736,1.94591,5.225747,0.693147,3.218876,2.302585,0.0,0.693147,0.693147,0.693147,0.0,0.0,0.0,0.693147,0.693147,0.693147,2.197225,0.0,1.609438,0.693147,0.0,0.693147,0.693147,2.639057,1.098612,0.693147,0
4.941642,1.098612,5.638355,2.564949,2.302585,2.397895,2.197225,3.044522,3.367296,1.098612,1.098612,1.098612,3.135494,3.610918,3.713572,4.564348,2.564949,5.062595,3.610918,2.397895,4.304065,2.197225,5.638355,0.693147,4.290459,3.044522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.267858,1.098612,5.087596,2.70805,2.197225,1.609438,1.791759,2.079442,2.302585,1.098612,1.098612,1.098612,2.079442,2.302585,2.995732,4.521789,1.609438,4.127134,2.833213,1.609438,3.218876,1.386294,5.087596,0.693147,3.258097,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.736198,2.639057,2.995732,1.098612,0.693147,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.693147,0.0,2.397895,0.0,1.94591,0.0,0.0,1.609438,0.0,2.995732,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
4.941642,3.850148,4.736198,2.302585,1.098612,1.098612,1.098612,1.386294,2.302585,0.693147,0.693147,0.693147,1.386294,1.94591,2.197225,4.234107,1.098612,3.610918,2.079442,1.098612,3.044522,1.098612,4.736198,0.693147,2.639057,1.386294,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,3.828641,0.0,0.0,0.0,0.0,0.0,0.0,3.850148,0.0,0.0,0
4.736198,2.639057,2.995732,0.693147,0.693147,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.693147,0.0,2.397895,0.0,1.94591,0.0,0.0,1.609438,0.0,2.995732,0.693147,0.693147,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0
