project,cls_boot,accuracy,precision,recall,f1,auc,mcc
Safe,LogisticRegression(random_state=0)10,0.72,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.6915584415584416,0.4452861893041974
Safe,LogisticRegression(random_state=0)11,0.8181818181818182,0.6666666666666666,0.8571428571428571,0.75,0.8285714285714286,0.6225317562548818
Safe,LogisticRegression(random_state=0)12,0.8571428571428571,1.0,0.625,0.7692307692307693,0.8125,0.7126096406869613
Safe,LogisticRegression(random_state=0)13,0.8571428571428571,1.0,0.5714285714285714,0.7272727272727273,0.7857142857142857,0.6859943405700354
Safe,LogisticRegression(random_state=0)14,0.7222222222222222,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.7083333333333334,0.4029114820126901
Safe,LogisticRegression(random_state=0)15,0.7777777777777778,0.6,0.6,0.6,0.7230769230769232,0.4461538461538462
Safe,LogisticRegression(random_state=0)16,0.88,0.8,0.8888888888888888,0.8421052631578948,0.8819444444444444,0.7484551991837488
Safe,LogisticRegression(random_state=0)17,0.6842105263157895,0.4444444444444444,0.8,0.5714285714285714,0.7214285714285714,0.3905632887762015
Safe,LogisticRegression(random_state=0)18,0.7619047619047619,0.8,0.5,0.6153846153846154,0.7115384615384616,0.4823819106188661
Safe,LogisticRegression(random_state=0)19,0.8571428571428571,0.6666666666666666,1.0,0.8,0.9,0.7302967433402214
Safe,LogisticRegression(random_state=0)20,0.6923076923076923,0.75,0.5,0.6,0.6785714285714286,0.38575837490522974
Safe,LogisticRegression(random_state=0)21,0.7083333333333334,0.375,0.6,0.4615384615384615,0.668421052631579,0.29019050004400465
Safe,LogisticRegression(random_state=0)22,0.8,1.0,0.6,0.7499999999999999,0.8,0.6546536707079772
Safe,LogisticRegression(random_state=0)23,0.75,1.0,0.4444444444444444,0.6153846153846153,0.7222222222222222,0.5527707983925666
Safe,LogisticRegression(random_state=0)24,0.68,0.375,0.5,0.42857142857142855,0.618421052631579,0.21684124109359199
Safe,GaussianNB()0,0.7368421052631579,0.5,0.8,0.6153846153846154,0.7571428571428572,0.458682472293863
Safe,GaussianNB()1,0.7368421052631579,0.6,0.5,0.5454545454545454,0.673076923076923,0.36539907432351754
Safe,GaussianNB()2,0.8181818181818182,0.6,0.6,0.6,0.7411764705882353,0.4823529411764706
Safe,GaussianNB()3,0.7222222222222222,0.7142857142857143,0.625,0.6666666666666666,0.7125,0.4332001127219817
Safe,GaussianNB()4,0.5,0.2222222222222222,0.2857142857142857,0.25,0.4369747899159664,-0.11834526708278773
