project,cls_boot,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
EQ,DecisionTreeClassifier(random_state=0)9,0.0,0.07177730687728762,0.0,0.0,0.0,0.0,0.10733500288961664,0.016727412829897946,0.034579079175496054,0.0063409747640146555,0.010300905413215244,0.0,0.0,0.0,0.0,0.0,0.0,0.04458331727990755,0.0,0.0,0.015489115777306876,0.0,0.0,0.0,0.02271392795222504,0.07363667886727027,0.0,0.006183779618570622,0.0,0.0322558273935658,0.0,0.0,0.24159892120978618,0.0,0.0,0.005946445771527666,0.0,0.0,0.010129840107879096,0.0,0.034499711038335615,0.0,0.15296474667694082,0.0,0.020198035060681983,0.0,0.06200269697553457,0.0,0.0,0.13904989404738974,0.007095357349258396,0.02754921980350608,0.013118859564631137,0.0,0.0,0.05601155846657674,0.0,0.003673280678096731,0.08468272009246774,0.016441533423232572,0.024178000385282235
EQ,DecisionTreeClassifier(random_state=0)10,0.07036355494035741,0.0,0.0,0.008514432276187724,0.0,0.01883483287871998,0.012390180352562794,0.03335830313886735,0.04398648373570002,0.0,0.029016813907095998,0.0,0.0,0.018593819973130303,0.0,0.010634694459145874,0.0,0.2109270040304523,0.012399136913243484,0.0,0.12539510646093718,0.0,0.0,0.018297439237878074,0.0,0.08476163335097504,0.0,0.06634775882424786,0.0,0.0,0.0,0.0,0.0185693929894557,0.0,0.00987582949965394,0.0,0.0,0.0,0.00944917151813701,0.0,0.0,0.009166632740300464,0.07624231567805236,0.0,0.0,0.0,0.003922159345356811,0.0,0.0,0.0,0.04224239710133135,0.0,0.0,0.0,0.0,0.04347921670805681,0.05959695476936854,0.0,0.0,0.039101087000773506,0.0
EQ,DecisionTreeClassifier(random_state=0)11,0.0,0.0,0.0,0.005807108252249331,0.0,0.023401864593087126,0.12189227700199494,0.0,0.05314741684647641,0.01730651793347716,0.02293938036884746,0.0,0.0,0.0,0.004357773887554451,0.021043032202906778,0.0,0.0,0.0,0.0,0.23461792126368927,0.0,0.0,0.0,0.017343972641778255,0.11259536701542969,0.0,0.0,0.0,0.04201929731710294,0.0,0.0,0.0,0.0514969669828604,0.03467491755893013,0.0,0.006579000936367696,0.038313723893661174,0.0,0.010600496682001364,0.0,0.025059642551805567,0.015595814843463715,0.0,0.016238244514106576,0.0,0.0,0.0,0.0,0.010005292513129498,0.0,0.0,0.133176729226886,0.0,0.0,0.07195700850873266,0.0,0.010729959695476942,0.0,0.11882180515409355,0.0
EQ,DecisionTreeClassifier(random_state=0)12,0.0,0.0,0.0,0.0,0.0,0.0,0.07031403647898499,0.0,0.0,0.05666137985725614,0.2350023790642348,0.0,0.0,0.0,0.0,0.0,0.0,0.11408247422680415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08221887390959562,0.005544805709754143,0.0,0.0,0.0,0.004361617763679604,0.0,0.0,0.0,0.0,0.007346550356859609,0.0,0.07077240285487706,0.04024742268041238,0.0,0.0,0.03184773988897699,0.0,0.12245995241871531,0.0,0.0,0.0,0.0,0.0,0.09663283108643941,0.05203489294210948,0.029554321966693067,0.011847739888977022,0.0,0.05550515463917524,0.03594290245836638,0.02026328310864389,0.0,0.24364789849325935,0.0030864393338620034
EQ,DecisionTreeClassifier(random_state=0)13,0.0,0.0,0.0,0.0,0.0,0.0,0.19652241175752144,0.0,0.08659040019541583,0.0,0.2846223995440296,0.0,0.0,0.0,0.0026283434433904108,0.0,0.0,0.0,0.008117900907869537,0.0,0.011747750681919945,0.0,0.0,0.0,0.060066767088710664,0.0,0.012627936326995836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06691527907828848,0.0,0.05386719863208891,0.0,0.0,0.0,0.009283882261938667,0.0,0.0,0.014007246671823426,0.0,0.0,0.0,0.013044823515042997,0.013250010177909846,0.04566461751414728,0.02526645768025079,0.10489761022676382,0.0,0.0,0.01926963318812843,0.03158653258966737,0.11309286324960306,0.0,0.19622521678948013,0.0
EQ,DecisionTreeClassifier(random_state=0)14,0.0,0.0,0.013925925925925946,0.0,0.0,0.0,0.0,0.0,0.0,0.014920634920634944,0.0,0.0,0.0,0.0,0.0,0.011153439153439209,0.0,0.005248677248677303,0.0,0.0,0.01189417989417994,0.0,0.015386243386243344,0.0,0.0,0.026285714285714266,0.0,0.02410582010582007,0.0,0.0,0.00973544973544977,0.0,0.1838941798941799,0.0,0.013269841269841303,0.007343915343915413,0.0,0.07233862433862434,0.0036190476190476593,0.0,0.024634920634920645,0.0,0.17204232804232802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18194708994708989,0.0,0.0,0.0,0.05282539682539678,0.14057142857142857,0.09066666666666671,0.0,0.23913227513227514,0.0
EQ,DecisionTreeClassifier(random_state=0)15,0.0105490196078431,0.0,0.0,0.0,0.0,0.0,0.12423529411764701,0.0,0.0,0.01799999999999998,0.004049019607843123,0.0,0.0,0.0,0.0,0.04145098039215681,0.007627450980392139,0.031666666666666635,0.0,0.009735294117647024,0.26549999999999996,0.0,0.0,0.12415686274509802,0.03094117647058822,0.09767647058823528,0.0,0.06516666666666665,0.0,0.03183333333333332,0.0,0.00941176470588232,0.0,0.0,0.050235294117647024,0.0,0.0,0.0,0.0,0.07983333333333327,0.15236274509803924,0.0,0.027627450980392158,0.0,0.015107843137254889,0.0,0.0,0.0,0.0,0.023754901960784308,0.0,0.014166666666666643,0.0,0.0,0.012921568627450957,0.06596078431372554,0.07803921568627449,0.0,0.003941176470588221,0.09348039215686273,0.0
EQ,DecisionTreeClassifier(random_state=0)16,0.02085338914079758,0.0,0.0,0.0,0.0,0.0,0.035860946401581176,0.0,0.04851063829787235,0.0,0.16613882106731775,0.0,0.0,0.0,0.014928496686431836,0.021764911056853825,0.0,0.0037460760376700187,0.0030996395767933604,0.0,0.012465992326473727,0.0,0.0,0.03137077084059997,0.06066968957098014,0.018955935356353915,0.01952331124287877,0.0,0.038769910475526116,0.011875363329845406,0.0,0.0,0.04523892570631323,0.0,0.00811301011510288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025992326473665835,0.0,0.051352168352517165,0.0,0.0,0.0,0.0,0.0,0.11079409371003378,0.0,0.03803278688524584,0.11972328798976864,0.0,0.0,0.07479130333682131,0.019495407510754594,0.0,0.2769980234856412,0.0
EQ,DecisionTreeClassifier(random_state=0)17,0.0,0.024943228566726944,0.0,0.006518018759256199,0.004966266249794296,0.015833470462399187,0.05854862596675986,0.0,0.0,0.0,0.2491772256047392,0.0,0.0,0.0,0.0029356590422906013,0.01880204048050023,0.03380121770610492,0.03917722560473911,0.0,0.0,0.0037090669738357685,0.0,0.0,0.0,0.12797268389007735,0.004219187098897476,0.011834786901431613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017097251933519787,0.0,0.0,0.0,0.0,0.07054961329603414,0.0,0.15031923646536124,0.0,0.10504525259173937,0.024428171795293684,0.0,0.0,0.0,0.0,0.003174263616916235,0.0456458779002797,0.0,0.029858482804015086,0.0,0.13515385881191372,0.0029340134935000785,0.0,0.0,0.24842850090505184,0.0
EQ,DecisionTreeClassifier(random_state=0)18,0.012274509803921524,0.07418627450980395,0.0,0.0,0.0,0.0,0.32063725490196077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029509803921568523,0.006911764705882328,0.0,0.011843137254901919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143421568627451,0.04567647058823528,0.007294117647058797,0.0,0.0,0.0,0.0,0.005774509803921548,0.0,0.043186274509803904,0.0,0.007362745098039189,0.0,0.0,0.0,0.0,0.010480392156862708,0.018862745098039223,0.0,0.0,0.0,0.008823529411764675,0.0,0.0,0.006019607843137233,0.02712745098039214,0.0,0.13882352941176473,0.0,0.004519607843137239,0.05390196078431373,0.02618627450980391,0.0087254901960784,0.015460784313725435,0.09583333333333335,0.0
EQ,DecisionTreeClassifier(random_state=0)19,0.0,0.0,0.15227419354838712,0.0,0.0,0.0,0.0,0.0,0.017299999999999992,0.002983870967741993,0.03472258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.11711290322580638,0.010590322580645175,0.0,0.18096451612903222,0.0,0.0,0.0,0.02100322580645163,0.18287419354838705,0.02751935483870968,0.0,0.0,0.02505161290322582,0.011483870967741958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012467741935483887,0.0,0.09669999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.2265741935483871,0.04403225806451614,0.0,0.0,0.0,0.01065161290322583,0.04970967741935484,0.022964516129032275,0.0,0.0,0.09878387096774198,0.0
EQ,DecisionTreeClassifier(random_state=0)20,0.0,0.0,0.0,0.0,0.012803691979099146,0.0,0.0029299363057324833,0.0,0.08937488081162512,0.003503566116175372,0.0648300850528243,0.0,0.0,0.0,0.0,0.03489911895953313,0.0,0.016434646630306245,0.0,0.015041000800945881,0.01094397192875395,0.0,0.0,0.0,0.08222662954346084,0.06639917616995306,0.028988901178534646,0.10714367443457039,0.0,0.0,0.0,0.0,0.058091460391319266,0.0,0.0,0.0,0.0,0.10086273313246118,0.0,0.0,0.0,0.007687554826652407,0.01777947290133112,0.0,0.0,0.0,0.0,0.0,0.00746023875815256,0.0,0.014879286013959372,0.0,0.0,0.0,0.06391395552843356,0.0,0.010387886647088042,0.0,0.0,0.22763415843472296,0.0
EQ,DecisionTreeClassifier(random_state=0)21,0.0,0.0,0.006390052023854764,0.025499302119020403,0.0,0.0,0.2626824007105697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014777312523791416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008661337393731703,0.015523410734678299,0.08996066489024232,0.009293236898870658,0.0,0.012013703844689796,0.0,0.005395254409338861,0.0,0.05145539906103286,0.01231062047963457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010019033117624669,0.0,0.0,0.00954193630249967,0.0,0.17232330922471767,0.05236645095800027,0.0,0.0,0.0,0.0,0.07786067757898742,0.0,0.07213297804847094,0.0,0.19301357695723895,0.0
EQ,DecisionTreeClassifier(random_state=0)22,0.013459544383346435,0.0,0.0,0.0,0.006494893951296179,0.0171264728986646,0.0,0.11347368421052632,0.0,0.003676355066771433,0.0,0.0,0.0,0.0,0.0,0.024403770620581296,0.0,0.017096622152395925,0.0,0.007047918303220775,0.1079685781618225,0.0,0.004212097407698368,0.0059073055773763185,0.07813354281225449,0.009660644147682675,0.0,0.023142183817753334,0.032499607227022775,0.0,0.0,0.0,0.004282796543597849,0.0,0.015734485467399882,0.0,0.08804556166535747,0.03742498036135114,0.0,0.0,0.009583660644147724,0.0,0.07521288295365278,0.0,0.0,0.0,0.013912018853102937,0.0,0.005054202670856287,0.0,0.02660958366064419,0.009146897093479996,0.0,0.0,0.0,0.03841005498821683,0.11986331500392772,0.0,0.0,0.22123330714846814,0.0
EQ,DecisionTreeClassifier(random_state=0)23,0.0168747820020928,0.0,0.0,0.0,0.0,0.03737472386931751,0.035007557260783626,0.0,0.09746308568771081,0.0,0.0,0.008819904662248579,0.0,0.0,0.0,0.016786420183699614,0.0,0.005090105801650951,0.0,0.016821299848854866,0.12974305313335657,0.0,0.0,0.0,0.014302988024648364,0.0,0.0,0.0,0.0,0.02991977677014301,0.008122311359144293,0.0,0.006738751307987436,0.0,0.06362748517614235,0.0,0.13184280897570047,0.0,0.0,0.009340774328566486,0.0,0.13770026741076621,0.15623067085222647,0.0,0.04303918149052435,0.0,0.04268340890594117,0.0,0.0,0.005162190442971726,0.030912684571561405,0.0,0.05029880246482966,0.0,0.0,0.07217300313916986,0.025287757237530562,0.0,0.0,0.19900011626555053,0.0
EQ,DecisionTreeClassifier(random_state=0)24,0.03815295815295815,0.0151803751803752,0.00949494949494949,0.0,0.005050505050505066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008167388167388148,0.0,0.04434343434343431,0.0,0.0,0.0827272727272727,0.0,0.0,0.02598845598845594,0.04492063492063487,0.029682539682539647,0.0,0.08972582972582976,0.0,0.0,0.0,0.0,0.0,0.0,0.013275613275613253,0.0,0.0,0.0,0.0,0.0,0.0,0.1694372294372294,0.033896103896103855,0.0,0.12487734487734485,0.0,0.0,0.0,0.014834054834054844,0.023088023088023078,0.06165945165945162,0.013852813852813823,0.016464646464646432,0.0,0.12714285714285714,0.037936507936507886,0.0,0.01793650793650789,0.0,0.311962481962482,0.0
EQ,KNeighborsClassifier()0,-0.00960306186868698,0.0,0.0,-0.003320707070707174,0.001818970959595867,0.002968749999999911,-0.00040798611111120487,0.0,0.0004411300505049498,0.0,0.0029300820707069564,0.0,-0.0007559974747475629,0.0015072601010100283,-0.0009438131313132558,-0.0023753156565657196,0.0017148042929291795,-0.00781486742424252,0.0,0.0006463068181816967,0.000574494949494877,-0.0020667613636364155,0.0,-0.002357954545454639,0.004851641414141326,-0.003919665404040504,0.0066863952020201015,-0.0004111426767678017,0.0018686868686867931,-0.0032331123737374765,0.0,-9.311868686870284e-05,0.027903251262626157,0.000553977272727213,-0.007857481060606153,0.0,0.0,0.0,0.001040877525252397,-0.002413983585858679,-0.0026807133838385065,-0.004792455808080916,0.0008167613636362336,-3.314393939394034e-05,-0.005236742424242524,0.000390624999999889,-0.0001972853535354524,0.0,-0.005177556818181936,0.0,-0.002904829545454657,-0.003139993686868778,0.0,0.0,0.0,0.0017384785353534405,-0.0029277146464647607,0.0,-0.003739741161616261,-0.0010653409090909394,0.0
EQ,KNeighborsClassifier()1,-0.0037234753550542754,0.0,0.0,0.0038295739348371207,-0.0029047619047619434,-0.0009498746867167984,-0.0003091060985797611,0.0,-0.0014945697577276773,0.0,-0.00108437761069339,0.0,-0.0024218880534669874,0.007292397660818777,-0.0027919799498747145,8.771929824562541e-05,0.00013450292397659602,0.000676691729323311,0.0,-0.0019223057644110276,0.000861319966583105,0.0,0.0,0.004686716791979926,0.011037593984962428,0.009549707602339192,0.0019674185463659645,0.002922305764411055,0.00024728487886385155,0.0059807852965747844,0.0,-0.0011662489557226596,0.057925647451963276,0.0001386800334169136,0.0009849624060150619,0.0,0.0,0.0,0.002977443609022603,0.006618212197159617,0.007751044277360077,0.005980785296574793,0.01573182957393485,-0.00010108604845447288,0.002522974101921491,0.001462823725981619,0.005271512113617387,0.0,-0.0007351712614870332,0.0,0.005914786967418571,0.0018137009189641252,0.0,0.0,0.0,0.0050008354218880995,0.003746031746031786,0.0,0.0078663324979115,-1.8379281537179713e-05,0.0
EQ,KNeighborsClassifier()2,-0.00046355258474082726,0.0,0.0,0.001366135347862083,-0.00129415021951516,0.0004050152276232399,-0.00020804493137684067,0.0,0.0007261796464026382,0.0,0.007128109797096754,0.0,0.00025313451726448387,0.004196495669026534,-0.0005505675750504713,-0.0004469406320453251,-1.819404342844777e-05,-5.3000039552375536e-05,0.0,0.00025076138116514546,-0.0007657319147253716,-0.0011296127832931414,0.0,0.00574773563263844,0.0010228216588220019,0.007004706719930289,0.006637661669896704,0.0034299727089347654,0.0030415694340069745,0.0014167622513150135,0.0,-0.0013471502590673935,0.06380255507653351,0.0017339714432622255,0.0015939564134001883,0.0,0.0,0.0,0.0002452240635999603,0.004470197365818844,0.00282244986749979,0.00468061543329497,0.009055887355139696,-2.6104497092918067e-05,-0.0007712692322905924,5.93284024838292e-05,0.0009128663528852643,0.0,0.002284539018312608,-0.00022782106553819403,0.004588854170786574,-0.00010362694300530161,0.0,0.0,0.0,0.00518134715025897,0.0038326148004587113,0.0,0.0007878811849858591,-0.00023731360993561879,0.0
EQ,KNeighborsClassifier()3,-0.0036902104591837095,0.0,0.0,-0.0005524553571429003,0.00041613520408166236,-0.00357700892857145,1.5943877551105601e-06,0.0,-0.00356744260204084,0.0,1.0363520408138704e-05,0.0,0.00011080994897958441,-0.0006552933673469719,0.0016342474489795577,-0.0009598214285714368,0.0018750000000000177,-0.0014859693877551194,0.0,-0.0031975446428571443,-0.00046874999999999554,3.7468112244907204e-05,0.0,2.4713010204027163e-05,0.0013974808673469141,0.00011160714285710416,0.012827646683673427,-0.004709024234693917,0.001092952806122458,-0.0028675063775510435,0.0,-9.56632653061007e-06,0.033519610969387735,0.0009103954081632803,-0.001960299744897993,0.0,0.0,0.0,0.0024314413265305833,-0.002225765306122489,-0.002775031887755137,-0.0010068558673469719,-0.00013711734693880206,0.0003507653061224669,-0.00949298469387757,-0.001521843112244916,-0.0035570790816326302,0.0,0.0025151466836734393,0.0,-0.0009941007653061584,0.000750159438775464,0.0,0.0,0.0,-0.002821269132653077,-0.005107621173469395,0.0,0.0034885204081632317,0.0,0.0
EQ,KNeighborsClassifier()4,-0.007853156887755085,0.0,0.0,0.001734693877551039,-7.334183673466832e-05,0.0015027104591837136,-3.2684948979579964e-05,0.0,-0.00047991071428568513,0.0,0.005192123724489819,0.0,-0.000428093112244885,0.004186862244897957,0.000846619897959191,0.001218112244897971,-0.0001426977040816002,-0.0026793686224489566,0.0,0.0007382015306122768,-2.790178571427937e-05,-0.00029017857142861204,0.0,0.0007788584183673918,0.002446588010204107,0.008804209183673497,0.00853316326530615,-0.001987404336734642,0.0014803890306122859,0.008151307397959192,0.0,0.0,0.022137276785714297,0.0001403061224489921,0.005526147959183701,0.0,0.0,0.0,0.0005086096938775464,0.005590720663265332,-0.00525430484693874,0.009538424744898001,0.02644292091836737,-0.00011559311224489388,0.005268654336734722,0.0016406250000000355,0.003755580357142878,0.0,0.005420918367346959,0.0,0.003688616071428581,0.0007661033163265252,0.0,0.0,0.0,0.00620057397959187,0.006876594387755111,0.0,0.00915736607142859,0.0,0.0
EQ,KNeighborsClassifier()5,-0.012175176747839767,0.0,0.0,-0.00010290652003144273,0.00040612725844462626,-0.005073841319717216,-0.0002458758837392061,0.0,-0.0010109976433621659,0.0,-0.0018758837391987626,0.0,-0.0006056559308719755,0.0011539670070699337,-0.0007242733699921322,0.0003165750196386474,-0.00047761194029851686,-0.005256873527101371,0.0,-0.000689709347996894,9.426551453257659e-06,0.0003974862529458001,0.0,0.0008491751767478383,-0.001424194815396711,-0.0009984289080911424,0.0015490966221523728,-0.0077368421052631305,0.0018303220738412973,0.009777690494893916,0.0,1.1783189316569852e-05,0.015573448546739966,0.0018256087981146773,-0.0027423409269441866,0.0,0.0,0.0,-0.004846032992930085,-0.0029685781618224772,-0.007043205027494098,0.0025985860172820317,0.016327572663000764,0.00033228593872743686,0.006074626865671613,-0.0003644933228593983,-0.0005875883739198783,0.0,-0.000915946582875109,0.0,-0.0041901021209740956,-0.003392772977219183,0.0,0.0,0.0,0.0023692065985860154,-0.00040141398271798857,0.0,0.0008829536527886983,0.0,0.0
EQ,KNeighborsClassifier()6,-0.002614525139664883,0.0,0.0,0.0033434790984395056,0.0005917934887304188,-0.004733577345405599,0.0011874397996532338,0.0,0.0006526680793680528,0.0,0.004291273357734449,0.0,-0.0010448853785398747,0.0001271431323443295,0.015424388364476882,-0.0008923136197264813,-0.0009516470814872547,0.004639568483914384,0.0,-0.0010733962627625627,5.393951069070369e-06,-0.0006349450972837989,0.0,-0.002797919476016264,0.004304372953188125,0.013026391832016872,0.004926218455018212,-0.00020342901175119722,0.001227509150452679,-0.0014047389712965597,0.0,-0.001258331727990849,0.04904334424966278,-0.0009031015218648398,0.004845309188980855,0.0,0.0,0.0,-0.0023717973415527684,0.003197071855133813,-0.0029620497014063484,0.0006195338085146273,0.08974995183972256,-4.6233866307070495e-05,0.005795415141591147,0.0009585821614331635,-0.0008206511269506,0.0,-0.0010394914274707023,0.0,0.0012375264881524784,0.001498747832787437,0.0,0.0,0.0,0.004443845116547806,0.0038566750144480143,0.0,-0.0022754767867463775,0.0,0.0
EQ,KNeighborsClassifier()7,-0.003957544191919084,0.0,0.0,0.001653251262626374,-0.0009895833333332994,0.0021969696969697905,-5.99747474747403e-05,0.0,-0.0023958333333332373,0.0,0.0003574810606061707,0.0,0.001282354797979859,0.004519412878787996,0.0005744949494950191,-0.0007757260101009456,0.0008435921717172023,-0.0015183080808079774,0.0,0.0018899936868687294,0.0,-0.0012208017676767424,0.0,0.0006036931818182767,0.0001459911616162568,0.00543087121212134,0.004680397727272818,-0.0017724116161615066,0.0005666035353535826,-0.003502998737373626,0.0,-1.815025252525082e-05,0.06759154040404049,0.0007915088383838409,0.0012026515151516116,0.0,0.0,0.0,0.0021535669191920046,0.0028590593434344403,-0.0009453914141413122,0.0020714962121212823,0.004722222222222317,-4.6559343434342535e-05,0.002153566919192036,0.0021543560606061083,0.0063975694444445615,0.0,0.00021148989898999826,0.0,0.0017558396464647475,0.0008751578282829531,0.0,0.0,0.0,0.001654829545454648,0.001545138888888986,0.0,0.004677241161616288,0.0,0.0
EQ,KNeighborsClassifier()8,0.0018045815801776622,0.0,0.0,0.001013713573320887,-0.00037166900420754434,0.0016370578151784665,0.000502571294997698,0.0,-0.004175627240143376,0.0,0.010081034751441464,0.0,0.002280660744896386,0.0035686457846345874,-0.0001519401589527636,-0.0010939691444599876,-0.0011820165186223841,0.003597475455820498,0.0,0.0003950444132772546,0.0005664640797880649,-0.002863487611033135,0.0,0.002872837774661079,2.571294997658402e-05,0.000486987688951217,0.005823593579554332,0.004287050023375403,0.0012505843852267562,0.01099189652485585,0.0,-0.00013869409381328524,0.03398940314788846,0.0016705625681782887,0.004211469534050169,0.0,0.0,0.0,0.0015209599501324344,0.0011664329125759877,0.000897615708274877,0.0019237961664329316,0.005878136200716839,-1.8700327255727346e-05,0.007861150070126213,-0.0027559607293127543,0.00010207261960420766,0.0,0.0005337385070905487,0.0,0.0023258532024310386,0.0013261648745519583,0.0,0.0,0.0,0.0031284089138226847,0.004252766090073288,0.0,0.009405485429328371,0.0,0.0
EQ,KNeighborsClassifier()9,-0.0027031400500866763,0.0,0.0,-0.0006680793681371755,-0.00027200924677333037,-0.0005085725293777977,-0.00012406087459067904,0.0,0.0002342515892891406,0.0,-0.0022716239645540347,0.0,-0.0017098824889231867,0.0005956463109227173,0.004167983047582346,-0.00030899633981895213,-0.00028510884222694434,0.0009924869967250993,0.0,0.0005078019649393229,-0.0001402427277981211,-2.465806203043819e-05,0.0,0.0017399345020227307,-0.00035831246387981076,0.009035638605278363,0.002868811404353666,-0.0021020997880947735,4.39221729916639e-05,-0.0019657098824889464,0.0,-3.467539973031286e-05,0.05963321132729723,0.0003367366596030896,0.0019626276247351002,0.0,0.0,0.0,-0.0018639953766133833,0.0017168175688691979,-0.0005116547871315991,0.002199190907339634,0.030874975919861276,-9.863224812175276e-05,0.004258909651319564,-0.0007135426700058422,-0.0034189944134078764,0.0,-2.9281448661153676e-05,0.0,-0.001672895395877485,-9.015603929880101e-05,0.0,0.0,0.0,-0.0013538817183587027,0.0012174918127528266,0.0,0.002072047774995185,0.0,0.0
EQ,KNeighborsClassifier()10,-0.0020925782681268947,0.0,0.0,-0.0009355534747384686,0.00036640475511942936,0.000714896388877575,-7.57236493914082e-05,0.0,-0.0006896551724138345,0.0,-0.00033139274518589445,0.0,0.0007596791922810109,-0.0005243659162154745,-0.006255750519073438,-0.004924479908805983,-1.6284655783147527e-05,-0.0022383259373855323,0.0,-0.0015950820339535364,0.00018075967919225277,-0.004676138908113887,0.0,-0.001269388918291794,0.003508529088466359,-6.18816919757803e-05,0.0016968611325977711,-0.003522371045882058,-0.00022798518096330155,-0.0017416439360013402,0.0,-0.0009469527337866524,0.023037902536335114,-0.00021902862028259752,-0.007156291983878229,0.0,0.0,0.0,0.00020925782681266103,-0.0013239425151651352,-0.0034205919472377433,0.0008231893498350651,0.002664983918902379,0.0005699629524080763,-0.003831779505760742,0.002784676138908071,-0.002901111427757219,0.0,-0.0017847982738265155,0.0,0.0015999674306884026,-0.0029182103163294705,0.0,0.0,0.0,-0.0021911004356145857,0.00035500549607128565,0.0,-0.0024752676790294583,0.0,0.0
EQ,KNeighborsClassifier()11,-0.0001091071937466337,0.0,0.0,0.004340674998982288,-5.37393640841799e-05,0.0001416765053129243,0.0009005414648048316,0.0,0.0027382648699263656,0.0,0.00044945649961328546,0.0,-0.0010739730488946364,1.9541586939770815e-05,-0.0014892317713633885,-0.0006798843789438669,0.0012873020396532153,0.004952163823637252,0.0,0.0007645645890160546,0.0008932133697024325,-0.00012213491837309576,0.0,-0.0008451736351422223,0.00705939828196887,0.02395065749297728,0.021659406424296767,0.0018572649920612916,-7.409518381304992e-05,-0.001752228962260265,0.0,-5.455359687334571e-05,0.03972071815332008,-1.3027724626404335e-05,0.008765215975247384,0.0,0.0,0.0,0.0029173960835403444,-0.0024540976265113733,0.0018002686968204662,0.0012189064853642107,0.01817611855229417,-1.384195741562344e-05,0.0005683344868298557,0.0007034971298294579,-0.0003574481944387342,0.0,0.005557138785978997,0.0,0.003759312787526015,0.0024288564100476994,0.0,0.0,0.0,-0.00176444245409757,-0.0013035866954361763,0.0,0.001322314049586839,-1.1399259048161525e-05,0.0
EQ,KNeighborsClassifier()12,-0.004823949246629699,0.0,0.0,0.0013029341792228344,0.0009024583663758889,0.0001387787470261692,-0.0017097541633624047,0.0,0.00164234734337819,0.0,0.007467089611419446,0.0,-0.005050753370340982,0.0029484536082474123,-0.0009706582077716152,0.0009413164155432164,0.00012609040444091946,0.0014869151467089292,0.0,0.0020634417129262415,-0.0010198255352894493,2.2997620935765184e-05,0.0,0.0006447264076129411,-0.0002038065027756053,0.003167327517842962,0.0049524187153052734,0.00032672482157015904,0.0011586042823156185,0.00986994448850115,0.0,0.0003061062648691504,0.05380333068992857,0.0007454401268834232,0.0013394131641553874,0.0,0.0,0.0,-0.0030467882632831556,0.0014131641554321916,-0.001145122918318835,0.0023616177636795756,0.015268834258524934,0.0,0.006501982553528895,0.0016391752577319528,0.0009928628072957935,0.0,3.0927835051501875e-05,0.0,0.00467961934972239,0.0001387787470261692,0.0,0.0,0.0,-0.0007279936558287358,0.005001586042823143,0.0,0.007363996827914336,-0.0002616970658207762,0.0
